,user_id,gender,income_level,age
12055,1108101562725,Male,Medium,18 - 24
12056,1108101562729,Female,Medium,< 18
12057,1108101562732,Female,Low,25 - 34
12058,1108101562741,Female,Low,18 - 24
12059,1108101562749,Female,Medium,18 - 24
12061,1108101562769,Female,Low,25 - 34
12062,1108101562793,Male,Low,< 18
12063,1108101562795,Male,Low,35 - 44
12064,1108101562800,Female,Medium,18 - 24
12065,1108101562818,Male,Low,25 - 34
12066,1108101562822,Male,Medium,25 - 34
12070,1108101562902,Male,Low,45 - 54
12071,1108101562903,Female,Medium,18 - 24
12072,1108101562904,Male,Low,25 - 34
12087,1116691497021,Female,Low,25 - 34
12093,1116691497042,Male,Low,35 - 44
12095,1116691497044,Male,Low,18 - 24
12096,1116691497047,Male,Low,25 - 34
12098,1116691497051,Female,Medium,25 - 34
12099,1116691497053,Female,Medium,25 - 34
12100,1116691497056,Male,Low,25 - 34
12101,1116691497057,Male,Medium,25 - 34
12104,1116691497065,Female,Low,25 - 34
12107,1116691497083,Female,High,18 - 24
12108,1116691497088,Female,Low,25 - 34
12110,1116691497091,Female,Medium,18 - 24
12112,1116691497096,Female,Low,18 - 24
12113,1116691497099,Female,Low,18 - 24
12114,1116691497100,Female,Medium,25 - 34
12115,1116691497102,Female,Low,35 - 44
12116,1116691497104,Female,Low,25 - 34
12117,1116691497107,Male,High,< 18
12118,1116691497110,Female,Medium,18 - 24
12120,1116691497116,Female,Low,35 - 44
12122,1116691497125,Female,Medium,18 - 24
12126,1116691497137,Female,Medium,< 18
12127,1116691497138,Male,Low,18 - 24
12128,1116691497140,Male,Low,25 - 34
12130,1116691497170,Female,Low,25 - 34
12131,1116691497193,Male,High,35 - 44
12132,1116691497212,Male,Low,25 - 34
12133,1116691497218,Male,Low,35 - 44
12134,1116691497231,Female,Medium,18 - 24
12135,1116691497232,Male,Medium,35 - 44
12136,1116691497240,Male,High,25 - 34
12137,1116691497247,Female,Medium,35 - 44
12140,1116691497299,Female,Medium,25 - 34
12141,1116691497323,Male,Low,35 - 44
12142,1116691497345,Female,Medium,25 - 34
12145,1116691497404,Male,High,18 - 24
12146,1116691497405,Female,Low,18 - 24
12147,1116691497408,Male,Low,25 - 34
12148,1116691497416,Male,Low,25 - 34
12149,1116691497423,Male,Medium,25 - 34
12150,1116691497431,Female,Low,25 - 34
12151,1116691497432,Female,Low,25 - 34
12152,1116691497455,Male,Medium,25 - 34
12153,1116691497515,Male,Low,45 - 54
12154,1116691497521,Female,Low,< 18
12155,1125281431585,Female,Medium,< 18
12156,1125281431588,Male,Medium,25 - 34
12163,1125281431603,Female,Low,18 - 24
12166,1125281431617,Female,High,18 - 24
12167,1125281431622,Male,Low,25 - 34
12171,1125281431636,Male,Medium,25 - 34
12172,1125281431639,Male,Medium,35 - 44
12173,1125281431640,Female,Medium,25 - 34
12174,1125281431645,Female,Low,25 - 34
12175,1125281431646,Male,Medium,18 - 24
12178,1125281431651,Female,Medium,25 - 34
12179,1125281431652,Female,Medium,25 - 34
12181,1125281431657,Female,Low,< 18
12182,1125281431664,Female,Medium,25 - 34
12183,1125281431665,Female,Medium,25 - 34
12186,1125281431669,Female,High,25 - 34
12190,1125281431678,Male,Medium,25 - 34
12191,1125281431681,Female,Low,18 - 24
12192,1125281431685,Female,High,25 - 34
12193,1125281431688,Female,Medium,18 - 24
12194,1125281431689,Female,High,25 - 34
12195,1125281431693,Female,High,25 - 34
12196,1125281431694,Female,Low,25 - 34
12197,1125281431698,Female,Medium,25 - 34
12198,1125281431705,Female,Low,25 - 34
12199,1125281431706,Female,Low,25 - 34
12200,1125281431710,Female,High,< 18
12202,1125281431712,Female,Low,25 - 34
12204,1125281431722,Male,Low,25 - 34
12205,1125281431726,Female,Medium,25 - 34
12209,1125281431741,Female,Low,18 - 24
12211,1125281431745,Male,Medium,25 - 34
12212,1125281431747,Male,Low,< 18
12213,1125281431756,Male,Medium,18 - 24
12214,1125281431762,Female,Low,< 18
12217,1125281431814,Female,Low,18 - 24
12218,1125281431815,Male,Medium,25 - 34
12219,1125281431835,Male,High,25 - 34
12220,1125281431842,Male,Medium,25 - 34
12221,1125281431852,Male,Low,25 - 34
12222,1125281431868,Female,Low,18 - 24
12223,1125281431916,Female,High,18 - 24
12225,1125281431962,Male,Medium,25 - 34
12226,1125281431967,Female,Medium,< 18
12227,1125281431971,Male,Medium,18 - 24
12229,1125281431996,Male,Low,18 - 24
12230,1125281432010,Male,Low,35 - 44
12231,1125281432013,Female,Low,18 - 24
12232,1125281432021,Male,High,18 - 24
12235,1125281432065,Female,Low,< 18
12236,1125281432068,Female,Medium,18 - 24
12237,1125281432078,Female,Medium,18 - 24
12238,1125281432100,Male,Low,25 - 34
12239,1125281432128,Male,Low,35 - 44
12240,1125281432133,Male,Low,25 - 34
12241,1125281432135,Female,Low,18 - 24
12242,1133871366173,Male,High,25 - 34
12245,1133871366186,Female,High,25 - 34
12247,1133871366191,Male,Low,25 - 34
12248,1133871366208,Female,Low,25 - 34
12249,1133871366215,Female,Low,18 - 24
12250,1133871366218,Female,Low,25 - 34
12253,1133871366222,Male,High,25 - 34
12254,1133871366223,Female,Medium,18 - 24
12257,1133871366229,Female,High,35 - 44
12258,1133871366230,Female,High,25 - 34
12260,1133871366234,Female,Medium,25 - 34
12261,1133871366235,Female,Low,25 - 34
12262,1133871366238,Female,Low,25 - 34
12265,1133871366242,Male,Medium,25 - 34
12270,1133871366247,Female,Low,18 - 24
12271,1133871366250,Female,Low,25 - 34
12272,1133871366253,Female,Medium,< 18
12274,1133871366258,Female,High,< 18
12275,1133871366259,Female,Medium,25 - 34
12276,1133871366260,Female,Low,< 18
12277,1133871366261,Male,Low,25 - 34
12279,1133871366268,Female,High,25 - 34
12281,1133871366273,Female,Medium,25 - 34
12282,1133871366274,Female,Low,< 18
12285,1133871366286,Female,Medium,18 - 24
12286,1133871366290,Male,Medium,18 - 24
12287,1133871366292,Female,Medium,25 - 34
12288,1133871366302,Female,Medium,25 - 34
12289,1133871366306,Female,Low,18 - 24
12290,1133871366313,Male,Medium,25 - 34
12295,1133871366324,Female,Low,25 - 34
12296,1133871366326,Male,Medium,35 - 44
12299,1133871366337,Male,Medium,18 - 24
12300,1133871366349,Female,Low,25 - 34
12301,1133871366354,Female,Medium,18 - 24
12302,1133871366355,Female,Low,18 - 24
12303,1133871366357,Female,High,18 - 24
12305,1133871366436,Male,Low,18 - 24
12306,1133871366448,Male,Low,35 - 44
12307,1133871366455,Male,Low,25 - 34
12308,1133871366460,Female,Low,25 - 34
12310,1133871366501,Male,Low,< 18
12311,1133871366510,Female,Medium,25 - 34
12313,1133871366520,Female,Low,35 - 44
12316,1133871366559,Female,Medium,18 - 24
12317,1133871366571,Male,Medium,25 - 34
12319,1133871366582,Female,Medium,18 - 24
12320,1133871366591,Male,High,25 - 34
12321,1133871366641,Male,Low,25 - 34
12322,1133871366653,Male,Medium,25 - 34
12325,1133871366679,Female,Medium,25 - 34
12327,1142461300764,Male,Low,25 - 34
12335,1142461300805,Male,Medium,25 - 34
12336,1142461300807,Female,Medium,35 - 44
12339,1142461300810,Male,Low,25 - 34
12340,1142461300811,Female,Medium,25 - 34
12341,1142461300812,Female,Medium,25 - 34
12342,1142461300813,Female,Low,25 - 34
12343,1142461300815,Male,Medium,18 - 24
12344,1142461300816,Male,Low,25 - 34
12345,1142461300821,Male,Medium,25 - 34
12348,1142461300832,Female,High,18 - 24
12349,1142461300834,Female,Low,25 - 34
12350,1142461300835,Male,Low,18 - 24
12351,1142461300839,Male,Low,25 - 34
12352,1142461300840,Female,Medium,25 - 34
12354,1142461300846,Male,Medium,25 - 34
12356,1142461300849,Female,Low,25 - 34
12358,1142461300853,Male,Low,35 - 44
12363,1142461300861,Female,High,25 - 34
12365,1142461300871,Female,Low,18 - 24
12366,1142461300872,Male,Low,25 - 34
12367,1142461300875,Female,Medium,25 - 34
12372,1142461300893,Male,Low,35 - 44
12375,1142461300899,Female,Medium,18 - 24
12376,1142461300901,Female,Medium,18 - 24
12377,1142461300904,Male,Medium,18 - 24
12378,1142461300906,Male,High,35 - 44
12379,1142461300909,Female,Medium,25 - 34
12380,1142461300917,Female,Low,18 - 24
12381,1142461300925,Female,Medium,25 - 34
12382,1142461300928,Male,Low,25 - 34
12383,1142461300930,Male,Low,25 - 34
12385,1142461300939,Male,Low,25 - 34
12386,1142461300962,Female,Low,25 - 34
12387,1142461300974,Male,Medium,25 - 34
12388,1142461301040,Female,Low,45 - 54
12390,1142461301064,Female,Medium,18 - 24
12391,1142461301067,Male,Low,25 - 34
12392,1142461301080,Female,Medium,< 18
12393,1142461301106,Male,Low,35 - 44
12394,1142461301113,Male,Low,25 - 34
12397,1142461301138,Female,High,25 - 34
12398,1142461301152,Male,Medium,25 - 34
12399,1142461301156,Male,Medium,25 - 34
12400,1142461301173,Male,Low,25 - 34
12401,1142461301199,Male,Medium,18 - 24
12402,1142461301228,Male,Medium,35 - 44
12403,1142461301259,Female,Low,25 - 34
12404,1142461301262,Female,Medium,18 - 24
12409,1151051235373,Male,Low,25 - 34
12416,1151051235406,Male,Low,25 - 34
12417,1151051235413,Female,Low,18 - 24
12418,1151051235414,Male,Low,18 - 24
12419,1151051235415,Female,Low,18 - 24
12420,1151051235418,Female,Low,18 - 24
12421,1151051235421,Female,Low,25 - 34
12424,1151051235429,Male,Low,35 - 44
12425,1151051235430,Male,Medium,18 - 24
12426,1151051235431,Female,Medium,18 - 24
12427,1151051235432,Male,Low,18 - 24
12428,1151051235433,Male,Medium,25 - 34
12429,1151051235435,Male,Low,25 - 34
12430,1151051235439,Female,Medium,25 - 34
12431,1151051235441,Female,Low,25 - 34
12435,1151051235446,Female,Medium,18 - 24
12437,1151051235451,Female,Medium,25 - 34
12438,1151051235454,Male,Low,18 - 24
12439,1151051235459,Female,High,25 - 34
12441,1151051235463,Male,Low,25 - 34
12442,1151051235468,Female,Medium,25 - 34
12443,1151051235469,Female,High,25 - 34
12444,1151051235470,Female,Low,18 - 24
12446,1151051235474,Female,Low,25 - 34
12448,1151051235478,Male,Medium,25 - 34
12449,1151051235480,Female,Low,25 - 34
12450,1151051235481,Female,Medium,< 18
12451,1151051235484,Female,Medium,18 - 24
12453,1151051235492,Female,Medium,25 - 34
12454,1151051235495,Female,High,35 - 44
12456,1151051235505,Male,Low,35 - 44
12458,1151051235520,Male,Medium,25 - 34
12459,1151051235536,Female,Medium,25 - 34
12460,1151051235558,Male,Low,25 - 34
12461,1151051235562,Female,Low,18 - 24
12462,1151051235565,Male,Low,35 - 44
12463,1151051235572,Female,Low,< 18
12464,1151051235591,Male,Low,25 - 34
12465,1151051235599,Female,High,25 - 34
12466,1151051235600,Female,Low,25 - 34
12467,1151051235610,Female,Low,25 - 34
12468,1151051235627,Female,Medium,18 - 24
12469,1151051235640,Female,Medium,18 - 24
12470,1151051235672,Male,Low,25 - 34
12471,1151051235674,Male,Low,25 - 34
12472,1151051235688,Male,High,35 - 44
12473,1151051235705,Female,Low,25 - 34
12474,1151051235721,Female,Low,< 18
12475,1151051235735,Male,Medium,25 - 34
12477,1151051235740,Male,Low,18 - 24
12478,1151051235745,Female,Medium,25 - 34
12479,1151051235749,Female,Low,18 - 24
12480,1151051235755,Male,Low,18 - 24
12481,1151051235756,Male,Low,18 - 24
12482,1151051235758,Male,Low,18 - 24
12484,1151051235808,Male,Medium,25 - 34
12485,1151051235832,Female,Medium,< 18
12486,1151051235860,Female,Low,< 18
12487,1151051235868,Female,Medium,18 - 24
12493,1159641169963,Female,High,25 - 34
12498,1159641169984,Male,Low,25 - 34
12502,1159641169990,Male,Medium,18 - 24
12503,1159641169992,Male,Low,18 - 24
12505,1159641169994,Male,Medium,18 - 24
12506,1159641169997,Female,Medium,25 - 34
12508,1159641169999,Female,Low,< 18
12509,1159641170002,Male,Medium,< 18
12510,1159641170003,Female,Low,25 - 34
12511,1159641170004,Male,Low,25 - 34
12512,1159641170006,Female,Low,25 - 34
12513,1159641170007,Male,High,35 - 44
12514,1159641170008,Female,Low,18 - 24
12516,1159641170015,Male,Low,25 - 34
12517,1159641170017,Female,Low,< 18
12518,1159641170018,Male,High,25 - 34
12521,1159641170029,Male,Medium,25 - 34
12522,1159641170036,Female,High,25 - 34
12525,1159641170042,Male,Medium,25 - 34
12529,1159641170047,Female,Medium,25 - 34
12530,1159641170052,Male,High,25 - 34
12534,1159641170062,Female,High,25 - 34
12535,1159641170064,Male,Medium,25 - 34
12536,1159641170077,Female,Low,< 18
12537,1159641170080,Male,Medium,18 - 24
12538,1159641170086,Female,Low,25 - 34
12540,1159641170095,Female,Medium,35 - 44
12543,1159641170099,Male,Medium,25 - 34
12545,1159641170102,Male,Medium,< 18
12546,1159641170103,Female,Low,18 - 24
12547,1159641170106,Female,Low,25 - 34
12549,1159641170126,Female,Medium,25 - 34
12550,1159641170127,Female,Medium,25 - 34
12551,1159641170139,Male,Low,25 - 34
12552,1159641170149,Female,Low,< 18
12553,1159641170170,Female,Medium,18 - 24
12554,1159641170203,Female,Medium,25 - 34
12555,1159641170207,Female,Medium,< 18
12556,1159641170209,Female,High,18 - 24
12557,1159641170218,Male,Low,18 - 24
12558,1159641170220,Male,Low,25 - 34
12559,1159641170222,Male,Medium,35 - 44
12560,1159641170225,Male,Low,45 - 54
12561,1159641170227,Female,Low,35 - 44
12562,1159641170230,Male,Low,18 - 24
12564,1159641170318,Female,Medium,25 - 34
12565,1159641170331,Male,Medium,25 - 34
12566,1159641170335,Female,Low,18 - 24
12567,1159641170337,Male,Medium,18 - 24
12568,1159641170352,Female,Low,35 - 44
12570,1159641170373,Female,Low,< 18
12572,1159641170387,Male,Low,18 - 24
12573,1159641170392,Male,Medium,18 - 24
12574,1159641170404,Male,Medium,18 - 24
12576,1159641170458,Male,Medium,25 - 34
12577,1159641170476,Female,Medium,25 - 34
12578,1159641170491,Female,High,18 - 24
12579,1159641170492,Female,Low,18 - 24
12582,1168231104547,Male,Medium,18 - 24
12584,1168231104550,Male,Medium,25 - 34
12588,1168231104556,Female,High,25 - 34
12591,1168231104563,Male,High,25 - 34
12597,1168231104581,Male,Low,18 - 24
12598,1168231104582,Male,Low,18 - 24
12599,1168231104583,Female,High,< 18
12600,1168231104584,Male,Low,< 18
12601,1168231104585,Female,Low,25 - 34
12602,1168231104586,Female,Medium,25 - 34
12604,1168231104589,Male,Medium,25 - 34
12605,1168231104590,Female,Low,18 - 24
12607,1168231104593,Female,Medium,25 - 34
12609,1168231104595,Male,Medium,25 - 34
12612,1168231104605,Male,Low,25 - 34
12613,1168231104607,Female,Medium,25 - 34
12614,1168231104610,Female,Medium,25 - 34
12616,1168231104612,Female,Medium,25 - 34
12618,1168231104625,Male,Low,35 - 44
12619,1168231104626,Male,Low,25 - 34
12620,1168231104627,Female,Low,25 - 34
12621,1168231104630,Male,Low,18 - 24
12623,1168231104632,Male,Low,35 - 44
12630,1168231104659,Male,Medium,35 - 44
12631,1168231104666,Female,High,25 - 34
12633,1168231104671,Male,Low,25 - 34
12634,1168231104672,Female,Low,< 18
12635,1168231104673,Female,Medium,< 18
12637,1168231104676,Male,Low,25 - 34
12638,1168231104678,Female,Low,< 18
12639,1168231104680,Male,Low,35 - 44
12645,1168231104694,Female,Low,18 - 24
12646,1168231104695,Male,Low,25 - 34
12647,1168231104714,Male,Medium,25 - 34
12648,1168231104720,Female,Low,25 - 34
12649,1168231104730,Male,Medium,25 - 34
12650,1168231104733,Female,Low,18 - 24
12652,1168231104770,Female,High,25 - 34
12653,1168231104783,Female,Low,18 - 24
12654,1168231104788,Female,Low,< 18
12655,1168231104790,Female,Medium,25 - 34
12656,1168231104797,Female,Medium,25 - 34
12657,1168231104820,Male,Low,25 - 34
12658,1168231104839,Male,Medium,55+
12659,1168231104849,Female,Medium,18 - 24
12660,1168231104891,Female,Medium,25 - 34
12661,1168231104895,Female,Low,18 - 24
12662,1168231104913,Female,Medium,25 - 34
12663,1168231104935,Male,Low,25 - 34
12664,1168231104939,Female,Medium,18 - 24
12666,1168231104955,Male,Medium,18 - 24
12668,1168231104960,Female,Medium,25 - 34
12669,1168231104965,Female,Low,18 - 24
12670,1168231104993,Male,Low,< 18
12671,1168231105009,Female,Medium,25 - 34
12672,1168231105019,Female,Low,18 - 24
12673,1168231105036,Female,Low,18 - 24
12680,1176821039137,Male,Medium,25 - 34
12681,1176821039139,Female,High,25 - 34
12682,1176821039142,Male,Low,25 - 34
12684,1176821039145,Female,Medium,25 - 34
12688,1176821039163,Female,Medium,< 18
12689,1176821039167,Female,Low,35 - 44
12691,1176821039174,Male,Medium,25 - 34
12692,1176821039178,Male,Medium,45 - 54
12693,1176821039180,Female,Medium,18 - 24
12694,1176821039181,Female,High,18 - 24
12695,1176821039182,Male,Medium,25 - 34
12696,1176821039183,Male,Low,25 - 34
12697,1176821039184,Male,Low,25 - 34
12699,1176821039186,Male,Low,25 - 34
12700,1176821039187,Female,Low,< 18
12701,1176821039188,Female,Medium,25 - 34
12702,1176821039189,Female,Low,25 - 34
12704,1176821039192,Female,High,25 - 34
12705,1176821039194,Female,Medium,25 - 34
12706,1176821039198,Female,Low,< 18
12707,1176821039199,Female,Low,18 - 24
12709,1176821039203,Male,Medium,35 - 44
12710,1176821039204,Male,Low,< 18
12711,1176821039205,Female,Low,25 - 34
12712,1176821039206,Male,Low,25 - 34
12714,1176821039212,Male,Medium,25 - 34
12716,1176821039216,Male,High,35 - 44
12717,1176821039221,Female,Low,18 - 24
12719,1176821039226,Female,Low,18 - 24
12720,1176821039229,Male,Low,18 - 24
12721,1176821039232,Female,High,25 - 34
12722,1176821039233,Female,Medium,25 - 34
12724,1176821039239,Female,Medium,25 - 34
12725,1176821039240,Female,Low,25 - 34
12726,1176821039244,Female,High,35 - 44
12728,1176821039246,Male,Medium,25 - 34
12731,1176821039251,Male,Medium,25 - 34
12732,1176821039252,Female,Low,25 - 34
12735,1176821039262,Female,Medium,< 18
12736,1176821039263,Male,Medium,25 - 34
12738,1176821039267,Male,Low,25 - 34
12740,1176821039277,Male,Low,25 - 34
12741,1176821039283,Female,Low,18 - 24
12743,1176821039301,Female,Medium,25 - 34
12744,1176821039302,Female,Medium,25 - 34
12746,1176821039307,Male,Medium,35 - 44
12747,1176821039308,Female,High,18 - 24
12748,1176821039311,Male,Medium,25 - 34
12749,1176821039319,Male,Low,35 - 44
12750,1176821039331,Female,Low,< 18
12751,1176821039333,Male,Low,35 - 44
12752,1176821039348,Female,Low,< 18
12754,1176821039380,Male,Medium,25 - 34
12755,1176821039390,Male,Low,55+
12756,1176821039396,Male,Low,< 18
12757,1176821039398,Male,Medium,< 18
12758,1176821039401,Female,Low,25 - 34
12759,1176821039475,Female,Low,25 - 34
12760,1176821039480,Female,Medium,25 - 34
12761,1176821039493,Female,Low,18 - 24
12762,1176821039509,Male,Medium,25 - 34
12763,1176821039517,Male,Medium,25 - 34
12764,1176821039529,Female,Low,18 - 24
12765,1176821039541,Male,Low,25 - 34
12766,1176821039547,Female,Low,18 - 24
12767,1176821039550,Male,High,25 - 34
12768,1176821039569,Male,Medium,25 - 34
12769,1176821039572,Male,Low,25 - 34
12770,1176821039582,Female,Medium,25 - 34
12771,1176821039588,Female,Low,25 - 34
12772,1176821039603,Male,Low,25 - 34
12773,1176821039629,Male,Low,25 - 34
12774,1176821039633,Male,Medium,25 - 34
12775,1176821039645,Male,High,35 - 44
12779,1185410973726,Male,Medium,< 18
12785,1185410973744,Male,Low,18 - 24
12789,1185410973764,Male,Low,25 - 34
12790,1185410973765,Male,Low,25 - 34
12791,1185410973766,Male,High,35 - 44
12792,1185410973769,Female,Medium,25 - 34
12797,1185410973775,Male,Low,18 - 24
12798,1185410973777,Female,Medium,25 - 34
12799,1185410973779,Female,Medium,25 - 34
12800,1185410973782,Male,Medium,25 - 34
12801,1185410973784,Male,Low,25 - 34
12802,1185410973785,Female,Low,< 18
12803,1185410973786,Male,Medium,18 - 24
12804,1185410973788,Male,Low,25 - 34
12806,1185410973792,Female,Medium,25 - 34
12807,1185410973800,Male,Low,25 - 34
12809,1185410973803,Male,Medium,25 - 34
12812,1185410973807,Male,Medium,35 - 44
12813,1185410973809,Female,Medium,18 - 24
12814,1185410973810,Female,Medium,18 - 24
12815,1185410973818,Female,Medium,18 - 24
12816,1185410973820,Female,Low,18 - 24
12818,1185410973823,Male,High,18 - 24
12819,1185410973826,Female,Medium,25 - 34
12820,1185410973840,Male,Low,35 - 44
